62	1	9.58	-14.9	3	0	14
63	1	10.23	-14.9	3	0	15
64	1	-10.23	-14.26	0	0	16
65	1	-9.59	-14.26	0	0	17
66	1	-8.94	-14.26	0	0	18
67	1	-8.3	-14.27	0	0	19
68	1	-7.66	-14.27	0	0	20
69	1	-7.02	-14.27	0	0	21
70	1	-6.38	-14.27	0	0	22
71	1	-5.73	-14.27	0	0	23
72	1	-4.92	-14.28	1	0	16
73	1	-4.27	-14.28	1	0	17
74	1	-3.63	-14.28	1	0	18
75	1	-2.98	-14.28	1	0	19
76	1	-2.34	-14.28	1	0	20
77	1	-1.7	-14.28	1	0	21
78	1	-1.05	-14.28	1	0	22
79	1	-0.41	-14.28	1	0	23
80	1	0.41	-14.28	2	0	16
81	1	1.05	-14.28	2	0	17
82	1	1.7	-14.28	2	0	18
83	1	2.34	-14.28	2	0	19
84	1	2.98	-14.28	2	0	20
85	1	3.63	-14.28	2	0	21
86	1	4.27	-14.28	2	0	22
87	1	4.92	-14.28	2	0	23
88	1	5.73	-14.27	3	0	16
89	1	6.38	-14.27	3	0	17
90	1	7.02	-14.27	3	0	18
91	1	7.66	-14.27	3	0	19
92	1	8.3	-14.27	3	0	20
93	1	8.94	-14.26	3	0	21
94	1	9.59	-14.26	3	0	22
95	1	10.23	-14.26	3	0	23
96	1	-10.23	-13.62	0	0	24
97	1	-9.59	-13.62	0	0	25
98	1	-8.95	-13.62	0	0	26
99	1	-8.3	-13.63	0	0	27
100	1	-7.66	-13.63	0	0	28
101	1	-7.02	-13.63	0	0	29
102	1	-6.38	-13.63	0	0	30
103	1	-5.74	-13.64	0	0	31
104	1	-4.92	-13.64	1	0	24
105	1	-4.27	-13.64	1	0	25
106	1	-3.63	-13.64	1	0	26
107	1	-2.99	-13.64	1	0	27
108	1	-2.34	-13.64	1	0	28
109	1	-1.7	-13.64	1	0	29
110	1	-1.05	-13.64	1	0	30
111	1	-0.41	-13.64	1	0	31
112	1	0.41	-13.64	2	0	24
113	1	1.05	-13.64	2	0	25
114	1	1.7	-13.64	2	0	26
115	1	2.34	-13.64	2	0	27
116	1	2.99	-13.64	2	0	28
117	1	3.63	-13.64	2	0	29
118	1	4.27	-13.64	2	0	30
119	1	4.92	-13.64	2	0	31
120	1	5.74	-13.64	3	0	24
121	1	6.38	-13.63	3	0	25
122	1	7.02	-13.63	3	0	26
123	1	7.66	-13.63	3	0	27
124	1	8.3	-13.63	3	0	28
125	1	8.95	-13.62	3	0	29
126	1	9.59	-13.62	3	0	30
127	1	10.23	-13.62	3	0	31
128	1	-10.23	-12.98	0	0	32
129	1	-9.59	-12.98	0	0	33
130	1	-8.95	-12.99	0	0	34
131	1	-8.31	-12.99	0	0	35
132	1	-7.67	-12.99	0	0	36
133	1	-7.02	-12.99	0	0	37
134	1	-6.38	-12.99	0	0	38
135	1	-5.74	-13	0	0	39
136	1	-4.92	-13	1	0	32
137	1	-4.27	-13	1	0	33
138	1	-3.63	-13	1	0	34
139	1	-2.99	-13	1	0	35
140	1	-2.34	-13	1	0	36
141	1	-1.7	-13	1	0	37
142	1	-1.05	-13	1	0	38
143	1	-0.41	-13	1	0	39
144	1	0.41	-13	2	0	32
145	1	1.05	-13	2	0	33
146	1	1.7	-13	2	0	34
147	1	2.34	-13	2	0	35
148	1	2.99	-13	2	0	36
149	1	3.63	-13	2	0	37
150	1	4.27	-13	2	0	38
151	1	4.92	-13	2	0	39
152	1	5.74	-13	3	0	32
153	1	6.38	-12.99	3	0	33
154	1	7.02	-12.99	3	0	34
155	1	7.67	-12.99	3	0	35
156	1	8.31	-12.99	3	0	36
157	1	8.95	-12.99	3	0	37
158	1	9.59	-12.98	3	0	38
159	1	10.23	-12.98	3	0	39
160	1	-10.23	-12.34	0	0	40
161	1	-9.59	-12.34	0	0	41
162	1	-8.95	-12.35	0	0	42
163	1	-8.31	-12.35	0	0	43
164	1	-7.67	-12.35	0	0	44
165	1	-7.03	-12.35	0	0	45
166	1	-6.38	-12.35	0	0	46
167	1	-5.74	-12.36	0	0	47
168	1	-4.92	-12.36	1	0	40
169	1	-4.28	-12.36	1	0	41
170	1	-3.63	-12.36	1	0	42
171	1	-2.99	-12.36	1	0	43
172	1	-2.34	-12.36	1	0	44
173	1	-1.7	-12.36	1	0	45
174	1	-1.05	-12.36	1	0	46
175	1	-0.41	-12.36	1	0	47
176	1	0.41	-12.36	2	0	40
177	1	1.05	-12.36	2	0	41
178	1	1.7	-12.36	2	0	42
179	1	2.34	-12.36	2	0	43
180	1	2.99	-12.36	2	0	44
181	1	3.63	-12.36	2	0	45
182	1	4.28	-12.36	2	0	46
183	1	4.92	-12.36	2	0	47
184	1	5.74	-12.36	3	0	40
185	1	6.38	-12.35	3	0	41
186	1	7.03	-12.35	3	0	42
187	1	7.67	-12.35	3	0	43
188	1	8.31	-12.35	3	0	44
189	1	8.95	-12.35	3	0	45
190	1	9.59	-12.34	3	0	46
191	1	10.23	-12.34	3	0	47
192	1	-10.24	-11.7	0	0	48
193	1	-9.6	-11.7	0	0	49
194	1	-8.95	-11.71	0	0	50
195	1	-8.31	-11.71	0	0	51
196	1	-7.67	-11.71	0	0	52
197	1	-7.03	-11.71	0	0	53
198	1	-6.38	-11.72	0	0	54
199	1	-5.74	-11.72	0	0	55
200	1	-4.92	-11.72	1	0	48
201	1	-4.28	-11.72	1	0	49
202	1	-3.63	-11.72	1	0	50
203	1	-2.99	-11.72	1	0	51
204	1	-2.34	-11.72	1	0	52
205	1	-1.7	-11.72	1	0	53
206	1	-1.06	-11.72	1	0	54
207	1	-0.41	-11.72	1	0	55
208	1	0.41	-11.72	2	0	48
209	1	1.06	-11.72	2	0	49
210	1	1.7	-11.72	2	0	50
211	1	2.34	-11.72	2	0	51
212	1	2.99	-11.72	2	0	52
213	1	3.63	-11.72	2	0	53
214	1	4.28	-11.72	2	0	54
215	1	4.92	-11.72	2	0	55
216	1	5.74	-11.72	3	0	48
217	1	6.38	-11.72	3	0	49
218	1	7.03	-11.71	3	0	50
219	1	7.67	-11.71	3	0	51
220	1	8.31	-11.71	3	0	52
221	1	8.95	-11.71	3	0	53
222	1	9.6	-11.7	3	0	54
223	1	10.24	-11.7	3	0	55
224	1	-10.24	-11.06	0	0	56
225	1	-9.6	-11.06	0	0	57
226	1	-8.96	-11.06	0	0	58
227	1	-8.31	-11.07	0	0	59
228	1	-7.67	-11.07	0	0	60
229	1	-7.03	-11.07	0	0	61
230	1	-6.39	-11.08	0	0	62
231	1	-5.74	-11.08	0	0	63
232	1	-4.92	-11.08	1	0	56
233	1	-4.28	-11.08	1	0	57
234	1	-3.63	-11.08	1	0	58
235	1	-2.99	-11.08	1	0	59
236	1	-2.35	-11.08	1	0	60
237	1	-1.7	-11.08	1	0	61
238	1	-1.06	-11.08	1	0	62
239	1	-0.41	-11.08	1	0	63
240	1	0.41	-11.08	2	0	56
241	1	1.06	-11.08	2	0	57
242	1	1.7	-11.08	2	0	58
243	1	2.35	-11.08	2	0	59
244	1	2.99	-11.08	2	0	60
245	1	3.63	-11.08	2	0	61
246	1	4.28	-11.08	2	0	62
247	1	4.92	-11.08	2	0	63
248	1	5.74	-11.08	3	0	56
249	1	6.39	-11.08	3	0	57
250	1	7.03	-11.07	3	0	58
251	1	7.67	-11.07	3	0	59
252	1	8.31	-11.07	3	0	60
253	1	8.96	-11.06	3	0	61
254	1	9.6	-11.06	3	0	62
255	1	10.24	-11.06	3	0	63
256	1	-15.54	-10.22	4	0	0
257	1	-14.9	-10.23	4	0	1
258	1	-14.26	-10.23	4	0	2
259	1	-13.62	-10.23	4	0	3
260	1	-12.98	-10.23	4	0	4
261	1	-12.34	-10.23	4	0	5
262	1	-11.7	-10.24	4	0	6
263	1	-11.06	-10.24	4	0	7
264	1	-10.25	-10.25	5	0	0
265	1	-9.6	-10.25	5	0	1
266	1	-8.96	-10.25	5	0	2
267	1	-8.32	-10.25	5	0	3
268	1	-7.67	-10.25	5	0	4
269	1	-7.03	-10.25	5	0	5
270	1	-6.39	-10.25	5	0	6
271	1	-5.74	-10.25	5	0	7
272	1	-4.92	-10.26	6	0	0
273	1	-4.28	-10.26	6	0	1
274	1	-3.64	-10.26	6	0	2
275	1	-2.99	-10.26	6	0	3
276	1	-2.35	-10.26	6	0	4
277	1	-1.7	-10.26	6	0	5
278	1	-1.06	-10.26	6	0	6
279	1	-0.41	-10.26	6	0	7
280	1	0.41	-10.26	7	0	0
281	1	1.06	-10.26	7	0	1
282	1	1.7	-10.26	7	0	2
283	1	2.35	-10.26	7	0	3
284	1	2.99	-10.26	7	0	4
285	1	3.64	-10.26	7	0	5
286	1	4.28	-10.26	7	0	6
287	1	4.92	-10.26	7	0	7
288	1	5.74	-10.25	8	0	0
289	1	6.39	-10.25	8	0	1
290	1	7.03	-10.25	8	0	2
291	1	7.67	-10.25	8	0	3
292	1	8.32	-10.25	8	0	4
293	1	8.96	-10.25	8	0	5
294	1	9.6	-10.25	8	0	6
295	1	10.25	-10.25	8	0	7
296	1	11.06	-10.24	9	0	0
297	1	11.7	-10.24	9	0	1
298	1	12.34	-10.23	9	0	2
299	1	12.98	-10.23	9	0	3
300	1	13.62	-10.23	9	0	4
301	1	14.26	-10.23	9	0	5
302	1	14.9	-10.23	9	0	6
303	1	15.54	-10.22	9	0	7
304	1	-15.54	-9.58	4	0	8
305	1	-14.9	-9.58	4	0	9
306	1	-14.26	-9.59	4	0	10
307	1	-13.62	-9.59	4	0	11
308	1	-12.98	-9.59	4	0	12
309	1	-12.34	-9.59	4	0	13
310	1	-11.7	-9.6	4	0	14
311	1	-11.06	-9.6	4	0	15
312	1	-10.25	-9.6	5	0	8
313	1	-9.61	-9.61	5	0	9
314	1	-8.96	-9.61	5	0	10
315	1	-8.32	-9.61	5	0	11
316	1	-7.68	-9.61	5	0	12
317	1	-7.03	-9.61	5	0	13
318	1	-6.39	-9.61	5	0	14
319	1	-5.74	-9.61	5	0	15
320	1	-4.93	-9.62	6	0	8
321	1	-4.28	-9.62	6	0	9
322	1	-3.64	-9.62	6	0	10
323	1	-2.99	-9.62	6	0	11
324	1	-2.35	-9.62	6	0	12
325	1	-1.7	-9.62	6	0	13
326	1	-1.06	-9.62	6	0	14
327	1	-0.41	-9.62	6	0	15
328	1	0.41	-9.62	7	0	8
329	1	1.06	-9.62	7	0	9
330	1	1.7	-9.62	7	0	10
331	1	2.35	-9.62	7	0	11
332	1	2.99	-9.62	7	0	12
333	1	3.64	-9.62	7	0	13
334	1	4.28	-9.62	7	0	14
335	1	4.93	-9.62	7	0	15
336	1	5.74	-9.61	8	0	8
337	1	6.39	-9.61	8	0	9
338	1	7.03	-9.61	8	0	10
339	1	7.68	-9.61	8	0	11
340	1	8.32	-9.61	8	0	12
341	1	8.96	-9.61	8	0	13
342	1	9.61	-9.61	8	0	14
343	1	10.25	-9.6	8	0	15
344	1	11.06	-9.6	9	0	8
345	1	11.7	-9.6	9	0	9
346	1	12.34	-9.59	9	0	10
347	1	12.98	-9.59	9	0	11
348	1	13.62	-9.59	9	0	12
349	1	14.26	-9.59	9	0	13
350	1	14.9	-9.58	9	0	14
351	1	15.54	-9.58	9	0	15
352	1	-15.54	-8.94	4	0	16
353	1	-14.9	-8.94	4	0	17
354	1	-14.26	-8.94	4	0	18
355	1	-13.62	-8.95	4	0	19
356	1	-12.99	-8.95	4	0	20
357	1	-12.35	-8.95	4	0	21
358	1	-11.71	-8.95	4	0	22
359	1	-11.06	-8.96	4	0	23
360	1	-10.25	-8.96	5	0	16
361	1	-9.61	-8.96	5	0	17
362	1	-8.96	-8.96	5	0	18
363	1	-8.32	-8.96	5	0	19
364	1	-7.68	-8.97	5	0	20
365	1	-7.03	-8.97	5	0	21
366	1	-6.39	-8.97	5	0	22
367	1	-5.75	-8.97	5	0	23
368	1	-4.93	-8.97	6	0	16
369	1	-4.28	-8.97	6	0	17
370	1	-3.64	-8.97	6	0	18
371	1	-2.99	-8.97	6	0	19
372	1	-2.35	-8.97	6	0	20
373	1	-1.7	-8.97	6	0	21
374	1	-1.06	-8.97	6	0	22
375	1	-0.41	-8.97	6	0	23
376	1	0.41	-8.97	7	0	16
377	1	1.06	-8.97	7	0	17
378	1	1.7	-8.97	7	0	18
379	1	2.35	-8.97	7	0	19
380	1	2.99	-8.97	7	0	20
381	1	3.64	-8.97	7	0	21
382	1	4.28	-8.97	7	0	22
383	1	4.93	-8.97	7	0	23
384	1	5.75	-8.97	8	0	16
385	1	6.39	-8.97	8	0	17
386	1	7.03	-8.97	8	0	18
387	1	7.68	-8.97	8	0	19
388	1	8.32	-8.96	8	0	20
389	1	8.96	-8.96	8	0	21
390	1	9.61	-8.96	8	0	22
391	1	10.25	-8.96	8	0	23
392	1	11.06	-8.96	9	0	16
393	1	11.71	-8.95	9	0	17
394	1	12.35	-8.95	9	0	18
395	1	12.99	-8.95	9	0	19
396	1	13.62	-8.95	9	0	20
397	1	14.26	-8.94	9	0	21
398	1	14.9	-8.94	9	0	22
399	1	15.54	-8.94	9	0	23
400	1	-15.55	-8.3	4	0	24
401	1	-14.91	-8.3	4	0	25
402	1	-14.27	-8.3	4	0	26
403	1	-13.63	-8.3	4	0	27
404	1	-12.99	-8.31	4	0	28
405	1	-12.35	-8.31	4	0	29
406	1	-11.71	-8.31	4	0	30
407	1	-11.07	-8.31	4	0	31
408	1	-10.25	-8.32	5	0	24
409	1	-9.61	-8.32	5	0	25
410	1	-8.96	-8.32	5	0	26
411	1	-8.32	-8.32	5	0	27
412	1	-7.68	-8.32	5	0	28
413	1	-7.03	-8.32	5	0	29
414	1	-6.39	-8.33	5	0	30
415	1	-5.75	-8.33	5	0	31
416	1	-4.93	-8.33	6	0	24
417	1	-4.28	-8.33	6	0	25
418	1	-3.64	-8.33	6	0	26
419	1	-2.99	-8.33	6	0	27
420	1	-2.35	-8.33	6	0	28
421	1	-1.7	-8.33	6	0	29
422	1	-1.06	-8.33	6	0	30
423	1	-0.41	-8.33	6	0	31
424	1	0.41	-8.33	7	0	24
425	1	1.06	-8.33	7	0	25
426	1	1.7	-8.33	7	0	26
427	1	2.35	-8.33	7	0	27
428	1	2.99	-8.33	7	0	28
429	1	3.64	-8.33	7	0	29
430	1	4.28	-8.33	7	0	30
431	1	4.93	-8.33	7	0	31
432	1	5.75	-8.33	8	0	24
433	1	6.39	-8.33	8	0	25
434	1	7.03	-8.32	8	0	26
435	1	7.68	-8.32	8	0	27
436	1	8.32	-8.32	8	0	28
437	1	8.96	-8.32	8	0	29
438	1	9.61	-8.32	8	0	30
439	1	10.25	-8.32	8	0	31
440	1	11.07	-8.31	9	0	24
441	1	11.71	-8.31	9	0	25
442	1	12.35	-8.31	9	0	26
443	1	12.99	-8.31	9	0	27
444	1	13.63	-8.3	9	0	28
445	1	14.27	-8.3	9	0	29
446	1	14.91	-8.3	9	0	30
447	1	15.55	-8.3	9	0	31
448	1	-15.55	-7.66	4	0	32
449	1	-14.91	-7.66	4	0	33
450	1	-14.27	-7.66	4	0	34
451	1	-13.63	-7.66	4	0	35
452	1	-12.99	-7.67	4	0	36
453	1	-12.35	-7.67	4	0	37
454	1	-11.71	-7.67	4	0	38
455	1	-11.07	-7.67	4	0	39
456	1	-10.25	-7.67	5	0	32
457	1	-9.61	-7.68	5	0	33
458	1	-8.97	-7.68	5	0	34
459	1	-8.32	-7.68	5	0	35
460	1	-7.68	-7.68	5	0	36
461	1	-7.04	-7.68	5	0	37
462	1	-6.39	-7.68	5	0	38
463	1	-5.75	-7.68	5	0	39
464	1	-4.93	-7.68	6	0	32
465	1	-4.28	-7.68	6	0	33
466	1	-3.64	-7.69	6	0	34
467	1	-2.99	-7.69	6	0	35
468	1	-2.35	-7.69	6	0	36
469	1	-1.7	-7.69	6	0	37
470	1	-1.06	-7.69	6	0	38
471	1	-0.41	-7.69	6	0	39
472	1	0.41	-7.69	7	0	32
473	1	1.06	-7.69	7	0	33
474	1	1.7	-7.69	7	0	34
475	1	2.35	-7.69	7	0	35
476	1	2.99	-7.69	7	0	36
477	1	3.64	-7.69	7	0	37
478	1	4.28	-7.68	7	0	38
479	1	4.93	-7.68	7	0	39
480	1	5.75	-7.68	8	0	32
481	1	6.39	-7.68	8	0	33
482	1	7.04	-7.68	8	0	34
483	1	7.68	-7.68	8	0	35
484	1	8.32	-7.68	8	0	36
485	1	8.97	-7.68	8	0	37
486	1	9.61	-7.68	8	0	38
487	1	10.25	-7.67	8	0	39
488	1	11.07	-7.67	9	0	32
489	1	11.71	-7.67	9	0	33
490	1	12.35	-7.67	9	0	34
491	1	12.99	-7.67	9	0	35
492	1	13.63	-7.66	9	0	36
493	1	14.27	-7.66	9	0	37
494	1	14.91	-7.66	9	0	38
495	1	15.55	-7.66	9	0	39
496	1	-15.55	-7.01	4	0	40
497	1	-14.91	-7.02	4	0	41
498	1	-14.27	-7.02	4	0	42
499	1	-13.63	-7.02	4	0	43
500	1	-12.99	-7.02	4	0	44
501	1	-12.35	-7.03	4	0	45
502	1	-11.71	-7.03	4	0	46
503	1	-11.07	-7.03	4	0	47
504	1	-10.25	-7.03	5	0	40
505	1	-9.61	-7.03	5	0	41
506	1	-8.97	-7.03	5	0	42
507	1	-8.32	-7.03	5	0	43
508	1	-7.68	-7.04	5	0	44
509	1	-7.04	-7.04	5	0	45
510	1	-6.39	-7.04	5	0	46
511	1	-5.75	-7.04	5	0	47
512	1	-4.93	-7.04	6	0	40
513	1	-4.28	-7.04	6	0	41
514	1	-3.64	-7.04	6	0	42
515	1	-2.99	-7.04	6	0	43
516	1	-2.35	-7.04	6	0	44
517	1	-1.7	-7.04	6	0	45
518	1	-1.06	-7.04	6	0	46
519	1	-0.41	-7.04	6	0	47
520	1	0.41	-7.04	7	0	40
521	1	1.06	-7.04	7	0	41
522	1	1.7	-7.04	7	0	42
523	1	2.35	-7.04	7	0	43
524	1	2.99	-7.04	7	0	44
525	1	3.64	-7.04	7	0	45
526	1	4.28	-7.04	7	0	46
527	1	4.93	-7.04	7	0	47
528	1	5.75	-7.04	8	0	40
529	1	6.39	-7.04	8	0	41
530	1	7.04	-7.04	8	0	42
531	1	7.68	-7.04	8	0	43
532	1	8.32	-7.03	8	0	44
533	1	8.97	-7.03	8	0	45
534	1	9.61	-7.03	8	0	46
535	1	10.25	-7.03	8	0	47
536	1	11.07	-7.03	9	0	40
537	1	11.71	-7.03	9	0	41
538	1	12.35	-7.03	9	0	42
539	1	12.99	-7.02	9	0	43
540	1	13.63	-7.02	9	0	44
541	1	14.27	-7.02	9	0	45
542	1	14.91	-7.02	9	0	46
543	1	15.55	-7.01	9	0	47
544	1	-15.55	-6.37	4	0	48
545	1	-14.91	-6.37	4	0	49
546	1	-14.27	-6.38	4	0	50
547	1	-13.63	-6.38	4	0	51
548	1	-12.99	-6.38	4	0	52
549	1	-12.35	-6.38	4	0	53
550	1	-11.72	-6.38	4	0	54
551	1	-11.08	-6.39	4	0	55
552	1	-10.25	-6.39	5	0	48
553	1	-9.61	-6.39	5	0	49
554	1	-8.97	-6.39	5	0	50
555	1	-8.33	-6.39	5	0	51
556	1	-7.68	-6.39	5	0	52
557	1	-7.04	-6.39	5	0	53
558	1	-6.4	-6.4	5	0	54
559	1	-5.75	-6.4	5	0	55
560	1	-4.93	-6.4	6	0	48
561	1	-4.28	-6.4	6	0	49
562	1	-3.64	-6.4	6	0	50
563	1	-2.99	-6.4	6	0	51
564	1	-2.35	-6.4	6	0	52
565	1	-1.7	-6.4	6	0	53
566	1	-1.06	-6.4	6	0	54
567	1	-0.41	-6.4	6	0	55
568	1	0.41	-6.4	7	0	48
569	1	1.06	-6.4	7	0	49
570	1	1.7	-6.4	7	0	50
571	1	2.35	-6.4	7	0	51
572	1	2.99	-6.4	7	0	52
573	1	3.64	-6.4	7	0	53
574	1	4.28	-6.4	7	0	54
575	1	4.93	-6.4	7	0	55
576	1	5.75	-6.4	8	0	48
577	1	6.4	-6.4	8	0	49
578	1	7.04	-6.39	8	0	50
579	1	7.68	-6.39	8	0	51
580	1	8.33	-6.39	8	0	52
581	1	8.97	-6.39	8	0	53
582	1	9.61	-6.39	8	0	54
583	1	10.25	-6.39	8	0	55
584	1	11.08	-6.39	9	0	48
585	1	11.72	-6.38	9	0	49
586	1	12.35	-6.38	9	0	50
587	1	12.99	-6.38	9	0	51
588	1	13.63	-6.38	9	0	52
589	1	14.27	-6.38	9	0	53
590	1	14.91	-6.37	9	0	54
591	1	15.55	-6.37	9	0	55
592	1	-15.55	-5.73	4	0	56
593	1	-14.91	-5.73	4	0	57
594	1	-14.27	-5.73	4	0	58
595	1	-13.64	-5.74	4	0	59
596	1	-13	-5.74	4	0	60
597	1	-12.36	-5.74	4	0	61
598	1	-11.72	-5.74	4	0	62
599	1	-11.08	-5.74	4	0	63
600	1	-10.25	-5.74	5	0	56
601	1	-9.61	-5.74	5	0	57
602	1	-8.97	-5.75	5	0	58
603	1	-8.33	-5.75	5	0	59
604	1	-7.68	-5.75	5	0	60
605	1	-7.04	-5.75	5	0	61
606	1	-6.4	-5.75	5	0	62
607	1	-5.75	-5.75	5	0	63
608	1	-4.93	-5.75	6	0	56
609	1	-4.28	-5.75	6	0	57
610	1	-3.64	-5.75	6	0	58
611	1	-2.99	-5.75	6	0	59
612	1	-2.35	-5.75	6	0	60
613	1	-1.7	-5.75	6	0	61
614	1	-1.06	-5.76	6	0	62
615	1	-0.41	-5.76	6	0	63
616	1	0.41	-5.76	7	0	56
617	1	1.06	-5.76	7	0	57
618	1	1.7	-5.75	7	0	58
619	1	2.35	-5.75	7	0	59
620	1	2.99	-5.75	7	0	60
621	1	3.64	-5.75	7	0	61
622	1	4.28	-5.75	7	0	62
623	1	4.93	-5.75	7	0	63
624	1	5.75	-5.75	8	0	56
625	1	6.4	-5.75	8	0	57
626	1	7.04	-5.75	8	0	58
627	1	7.68	-5.75	8	0	59
628	1	8.33	-5.75	8	0	60
629	1	8.97	-5.75	8	0	61
630	1	9.61	-5.74	8	0	62
631	1	10.25	-5.74	8	0	63
632	1	11.08	-5.74	9	0	56
633	1	11.72	-5.74	9	0	57
634	1	12.36	-5.74	9	0	58
635	1	13	-5.74	9	0	59
636	1	13.64	-5.74	9	0	60
637	1	14.27	-5.73	9	0	61
638	1	14.91	-5.73	9	0	62
639	1	15.55	-5.73	9	0	63
640	1	-15.56	-4.91	10	0	0
641	1	-14.92	-4.91	10	0	1
642	1	-14.28	-4.92	10	0	2
643	1	-13.64	-4.92	10	0	3
644	1	-13	-4.92	10	0	4
645	1	-12.36	-4.92	10	0	5
646	1	-11.72	-4.92	10	0	6
647	1	-11.08	-4.92	10	0	7
648	1	-10.26	-4.92	11	0	0
649	1	-9.62	-4.93	11	0	1
650	1	-8.97	-4.93	11	0	2
651	1	-8.33	-4.93	11	0	3
652	1	-7.68	-4.93	11	0	4
653	1	-7.04	-4.93	11	0	5
654	1	-6.4	-4.93	11	0	6
655	1	-5.75	-4.93	11	0	7
656	1	-4.93	-4.93	12	0	0
657	1	-4.29	-4.93	12	0	1
658	1	-3.64	-4.93	12	0	2
659	1	-2.99	-4.93	12	0	3
660	1	-2.35	-4.93	12	0	4
661	1	-1.7	-4.93	12	0	5
662	1	-1.06	-4.93	12	0	6
663	1	-0.41	-4.93	12	0	7
664	1	0.41	-4.93	13	0	0
665	1	1.06	-4.93	13	0	1
666	1	1.7	-4.93	13	0	2
667	1	2.35	-4.93	13	0	3
668	1	2.99	-4.93	13	0	4
669	1	3.64	-4.93	13	0	5
670	1	4.29	-4.93	13	0	6
671	1	4.93	-4.93	13	0	7
672	1	5.75	-4.93	14	0	0
673	1	6.4	-4.93	14	0	1
674	1	7.04	-4.93	14	0	2
675	1	7.68	-4.93	14	0	3
676	1	8.33	-4.93	14	0	4
677	1	8.97	-4.93	14	0	5
678	1	9.62	-4.93	14	0	6
679	1	10.26	-4.92	14	0	7
680	1	11.08	-4.92	15	0	0
681	1	11.72	-4.92	15	0	1
682	1	12.36	-4.92	15	0	2
683	1	13	-4.92	15	0	3
684	1	13.64	-4.92	15	0	4
685	1	14.28	-4.92	15	0	5
686	1	14.92	-4.91	15	0	6
687	1	15.56	-4.91	15	0	7
688	1	-15.56	-4.27	10	0	8
689	1	-14.92	-4.27	10	0	9
690	1	-14.28	-4.27	10	0	10
691	1	-13.64	-4.27	10	0	11
692	1	-13	-4.27	10	0	12
693	1	-12.36	-4.28	10	0	13
694	1	-11.72	-4.28	10	0	14
695	1	-11.08	-4.28	10	0	15
696	1	-10.26	-4.28	11	0	8
697	1	-9.62	-4.28	11	0	9
698	1	-8.97	-4.28	11	0	10
699	1	-8.33	-4.28	11	0	11
700	1	-7.68	-4.28	11	0	12
701	1	-7.04	-4.28	11	0	13
702	1	-6.4	-4.28	11	0	14
703	1	-5.75	-4.28	11	0	15
704	1	-4.93	-4.29	12	0	8
705	1	-4.29	-4.29	12	0	9
706	1	-3.64	-4.29	12	0	10
707	1	-2.99	-4.29	12	0	11
708	1	-2.35	-4.29	12	0	12
709	1	-1.7	-4.29	12	0	13
710	1	-1.06	-4.29	12	0	14
711	1	-0.41	-4.29	12	0	15
712	1	0.41	-4.29	13	0	8
713	1	1.06	-4.29	13	0	9
714	1	1.7	-4.29	13	0	10
715	1	2.35	-4.29	13	0	11
716	1	2.99	-4.29	13	0	12
717	1	3.64	-4.29	13	0	13
718	1	4.29	-4.29	13	0	14
719	1	4.93	-4.29	13	0	15
720	1	5.75	-4.28	14	0	8
721	1	6.4	-4.28	14	0	9
722	1	7.04	-4.28	14	0	10
